latitude,longitude,brightness
-29.0385,152.5054,331.3
-12.4121,131.0011,331.3
-11.0391,142.6083,331.3
-15.4772,142.1069,331.3
-16.6367,139.2265,331.3
-22.6394,150.5137,331.3
-30.1989,152.5952,331.3
-12.3007,134.9427,331.3
-15.5693,142.1057,331.3
-12.3043,141.8091,331.3
-12.2168,134.795,331.3
-32.9353,116.4696,331.3
-12.1544,132.913,331.3
-29.6672,152.4416,331.3
-17.0908,125.2052,331.3
-29.8081,152.0666,331.3
-30.1706,152.0858,331.3
-15.4501,135.2259,331.3
-13.034,130.3268,331.3
-29.7712,152.0679,331.3
-13.4585,130.8094,331.3
-15.3653,144.1926,331.3
-13.4548,130.8227,331.3
-30.775,152.0765,331.3
-14.4149,144.3335,331.3
-12.1174,132.9152,331.3
-17.1838,143.259,331.3
-11.7193,142.5637,331.3
-26.1076,152.9993,331.3
-29.9805,152.2583,331.3
-29.9148,152.1862,331.3
-33.23,147.3665,331.3
-17.2033,143.3503,331.3
-16.3866,124.1288,331.3
-25.0491,128.2724,331.3
-13.9148,132.903,331.3
-16.5212,123.973,331.3
-29.7155,152.3039,331.3
-33.8993,115.6534,331.3
-27.4536,149.4612,331.3
-16.1272,128.3316,331.3
-11.696,130.4239,331.2
-14.6469,130.644,331.2
-12.6891,131.2786,331.2
-15.1329,130.516,331.2
-14.7352,130.7051,331.2
-14.896,141.7119,331.2
-15.2393,129.8426,331.2
-14.6486,130.7234,331.2
-12.4679,134.2918,331.2
-11.6204,130.4315,331.2
-14.7489,134.434,331.2
-25.5441,152.3446,331.2
-16.0391,136.5971,331.2
-14.4917,144.2191,331.2
-16.4833,136.9492,331.2
-16.1323,136.8866,331.2
-22.5386,150.3466,331.2
-13.2498,135.808,331.2
-16.5093,124.0605,331.2
-16.8797,142.3994,331.2
-12.2622,133.1623,331.2
-12.1744,134.6553,331.2
-30.0278,152.5845,331.2
-16.8743,142.5282,331.2
-12.9833,141.7001,331.2
-12.3086,134.8334,331.2
-12.3679,134.1602,331.2
-12.986,143.336,331.2
-13.3249,130.741,331.2
-23.1837,150.4818,331.2
-14.2454,132.8544,331.2
-12.6372,136.5904,331.2
-15.568,131.6191,331.2
-12.8682,131.09,331.2
-17.205,142.6107,331.2
-17.2182,125.3826,331.2
-30.1807,152.2743,331.2
-14.5046,126.8221,331.2
-14.0017,143.1312,331.2
-29.0388,152.5377,331.2
-14.3048,135.0308,331.2
-14.053,129.8594,331.2
-12.2606,141.7854,331.2
-14.3354,135.5499,331.2
-30.1394,152.4204,331.2
-27.3304,148.4214,331.2
-12.1381,132.9133,331.2
-13.5966,130.0998,331.2
-12.7088,143.1393,331.2
-29.8073,152.1674,331.2
-16.0535,136.6634,331.2
-11.4014,132.3038,331.2
-12.4155,134.1247,331.2
-10.9959,142.2905,331.2
-13.1107,141.8285,331.2
-14.811,130.1015,331.2
-11.3632,132.4891,331.2
-12.1102,132.7944,331.2
-12.2718,134.7259,331.2
-15.454,135.2821,331.2
-26.2679,129.8575,331.2
-17.1594,143.2421,331.2
-17.1619,143.203,331.2
-15.5441,135.0504,331.2
-12.0005,133.1562,331.2
-11.6024,133.001,331.2
-12.0587,133.6928,331.2
-14.3096,126.896,331.2
-22.4743,150.7003,331.2
-17.2179,143.3449,331.2
-17.1194,143.2818,331.2
-30.7351,152.0757,331.2
-16.3589,124.0702,331.2
-14.4637,132.2543,331.2
-28.9961,150.5984,331.2
-11.6796,142.1916,331.2
-14.6583,130.5915,331.1
-15.4847,130.3952,331.1
-12.0355,136.3964,331.1
-31.7496,148.5087,331.1
-11.4061,130.7943,331.1
-13.4481,132.0778,331.1
-13.9745,130.6673,331.1
-14.6448,131.6534,331.1
-16.2178,126.0199,331.1
-14.0311,129.7735,331.1
-16.2363,126.0525,331.1
-12.6345,131.2955,331.1
-12.6392,131.2643,331.1
-12.7656,132.9609,331.1
-14.6887,131.5457,331.1
-13.0347,133.0094,331.1
-17.6313,138.7882,331.1
-15.5228,131.0366,331.1
-16.1575,136.4662,331.1
-27.6074,149.1172,331.1
-19.6015,146.3517,331.1
-16.2084,136.9536,331.1
-12.9077,141.6806,331.1
-15.1916,141.9916,331.1
-12.6798,132.0826,331.1
-26.3525,150.7347,331.1
-17.401,145.3949,331.1
-15.2047,144.6565,331.1
-12.3451,135.9573,331.1
-16.0297,136.8635,331.1
-12.1651,134.6357,331.1
-12.2721,133.1874,331.1
-12.5508,135.3113,331.1
-14.5236,133.39,331.1
-28.135,150.4622,331.1
-16.9048,142.7634,331.1
-14.8538,142.1211,331.1
-17.9444,145.5575,331.1
-25.862,150.8407,331.1
-12.8228,142.7489,331.1
-17.1533,144.5459,331.1
-29.031,152.3192,331.1
-30.2071,152.387,331.1
-17.0598,142.8811,331.1
-29.5474,153.2695,331.1
-14.5716,126.6155,331.1
-16.0062,144.4726,331.1
-14.1139,130.7534,331.1
-17.036,143.0873,331.1
-17.2092,143.1281,331.1
-28.9623,152.5415,331.1
-19.5012,144.0069,331.1
-28.9376,152.5191,331.1
-29.0579,152.5245,331.1
-14.1948,129.8574,331.1
-11.971,135.7078,331.1
-15.3645,134.222,331.1
-14.7914,126.4616,331.1
-12.743,142.0855,331.1
-13.9456,130.8293,331.1
-30.2378,152.1779,331.1
-30.762,152.0575,331.1
-11.6199,133.0967,331.1
-14.3338,126.8053,331.1
-26.368,130.1575,331.1
-26.3152,129.9162,331.1
-16.1595,136.6065,331.1
-12.1871,135.9373,331.1
-16.333,133.6974,331.1
-12.4945,130.6819,331.1
-11.4518,132.1908,331.1
-13.6125,129.9801,331.1
-26.2242,153.0586,331.1
-13.8468,136.7546,331.1
-13.0426,130.394,331.1
-17.0766,122.4,331.1
-29.1404,152.3352,331.1
-32.6963,147.2098,331.1
-16.5157,124.0115,331.1
-28.6787,148.1506,331.1
-12.5728,131.4436,331.1
-16.3773,124.1388,331.1
-17.1119,143.3249,331.1
-13.3297,141.9984,331.1
-16.999,143.2504,331.1
-15.5012,130.6593,331
-15.5126,130.5914,331
-16.1643,126.004,331
-15.1784,129.9673,331
-15.7245,137.0419,331
-32.2026,146.739,331
-25.5222,131.9707,331
-12.4825,133.1801,331
-12.5722,132.3351,331
-14.2081,130.0064,331
-14.5644,130.6529,331
-16.2092,126.0327,331
-15.3819,130.867,331
-16.6467,142.0569,331
-16.3786,136.9448,331
-12.2919,131.1588,331
-16.5457,141.9527,331
-15.1169,129.8711,331
-12.6448,135.2139,331
-15.1147,129.6998,331
-15.6782,130.6266,331
-16.3332,144.6668,331
-15.1707,141.8178,331
-16.5866,136.7431,331
-16.5353,136.7482,331
-16.6001,124.1243,331
-16.6251,136.7457,331
-12.5343,131.289,331
-12.239,134.9275,331
-12.6623,132.1631,331
-12.3879,134.8744,331
-12.3517,134.1261,331
-17.1888,142.6397,331
-12.2314,134.9288,331
-12.109,135.6481,331
-15.9921,144.3763,331
-14.2066,129.876,331
-12.3086,135.5047,331
-22.5989,150.1991,331
-15.8768,130.3814,331
-15.2773,134.4899,331
-26.3651,150.7238,331
-12.5277,142.3192,331
-30.1376,152.2844,331
-22.5868,149.3768,331
-17.7923,145.4645,331
-14.1057,130.7946,331
-28.9538,152.4695,331
-14.1597,129.9638,331
-12.1338,135.5997,331
-17.292,142.6988,331
-12.597,132.7774,331
-12.1746,134.7515,331
-13.4204,131.1421,331
-12.869,130.6122,331
-28.9144,152.3409,331
-11.6507,130.8151,331
-16.1448,136.619,331
-29.7997,152.2462,331
-42.6264,145.5722,331
-26.8325,147.7828,331
-16.0036,136.073,331
-22.431,150.237,331
-15.2981,141.7794,331
-12.6407,130.7023,331
-16.6067,127.6823,331
-29.8804,152.1424,331
-12.9031,130.4893,331
-14.8715,144.408,330.9
-16.0796,125.8872,330.9
-14.2092,130.7293,330.9
-14.2009,130.7371,330.9
-29.9241,152.8852,330.9
-14.2167,141.7952,330.9
-17.6237,138.7019,330.9
-27.0511,151.9269,330.9
-13.7616,131.05,330.9
-15.598,130.5958,330.9
-29.5921,152.8489,330.9
-14.6185,133.1722,330.9
-15.4516,128.1365,330.9
-12.2662,133.5262,330.9
-16.5289,141.9516,330.9
-15.0805,141.7118,330.9
-15.9904,136.5901,330.9
-16.1569,136.4825,330.9
-16.3659,136.7811,330.9
-16.6615,124.0855,330.9
-22.2095,130.1713,330.9
-14.056,129.8064,330.9
-11.3769,130.867,330.9
-13.8502,129.8372,330.9
-34.2272,142.2821,330.9
-12.4186,135.5752,330.9
-15.2844,134.4244,330.9
-12.4022,141.8482,330.9
-17.2054,125.3556,330.9
-11.8453,130.8769,330.9
-30.1687,152.262,330.9
-15.4597,135.6342,330.9
-16.9478,142.7976,330.9
-12.6892,142.2932,330.9
-16.0325,144.4542,330.9
-14.5249,126.799,330.9
-30.103,152.2366,330.9
-13.0639,134.971,330.9
-22.7453,150.6472,330.9
-29.5735,153.2166,330.9
-29.057,152.4012,330.9
-29.0593,152.3876,330.9
-26.3997,150.6869,330.9
-28.981,152.329,330.9
-18.1385,144.7884,330.9
-22.5364,150.2686,330.9
-20.0479,148.1818,330.9
-13.9893,130.8031,330.9
-30.1299,152.1281,330.9
-13.3954,131.0881,330.9
-14.4289,126.8287,330.9
-14.4948,144.3062,330.9
-14.1618,129.9587,330.9
-13.3013,130.8868,330.9
-13.8965,130.6821,330.9
-15.0986,135.0724,330.9
-14.7454,126.4476,330.9
-26.4086,150.6637,330.9
-12.2884,132.8376,330.9
-13.6097,130.1052,330.9
-26.327,129.9383,330.9
-29.7744,152.1254,330.9
-22.4601,150.6126,330.9
-29.6347,152.4119,330.9
-17.1657,143.206,330.9
-26.2798,129.8871,330.9
-12.8412,143.2991,330.9
-16.3114,133.6697,330.9
-13.5098,130.8378,330.9
-16.3216,133.6062,330.9
-20.7359,139.4747,330.9
-12.8931,130.4944,330.9
-13.9713,132.8761,330.9
-11.5564,132.833,330.9
-13.2761,132.3851,330.9
-15.4923,134.9397,330.9
-15.5973,134.9697,330.9
-30.4971,152.2065,330.9
-13.5454,130.1243,330.9
-16.4709,123.9169,330.9
-14.5582,134.4908,330.9
-11.7664,142.3458,330.9
-16.6395,124.8631,330.9
-13.0123,141.7175,330.9
-12.1701,136.358,330.9
-12.4307,131.177,330.8
-14.7993,144.3171,330.8
-12.4455,131.1065,330.8
-12.9582,130.8083,330.8
-15.7742,137.0459,330.8
-14.0819,143.6437,330.8
-22.4825,148.9117,330.8
-16.9717,123.0517,330.8
-16.6844,136.8522,330.8
-13.9423,130.6588,330.8
-16.5367,141.954,330.8
-16.4018,136.8473,330.8
-27.3182,148.0468,330.8
-14.4623,144.2197,330.8
-15.3047,130.2393,330.8
-14.433,144.2498,330.8
-31.6238,150.9314,330.8
-16.312,144.6782,330.8
-13.1339,130.1917,330.8
-15.4501,135.5614,330.8
-15.4566,135.5032,330.8
-15.3974,135.48,330.8
-13.0403,130.6953,330.8
-12.6739,132.1018,330.8
-12.5758,131.1984,330.8
-16.8274,123.1175,330.8
-16.625,136.6744,330.8
-27.4813,150.3021,330.8
-15.2468,144.6284,330.8
-12.233,134.9476,330.8
-17.9932,126.8332,330.8
-35.6781,145.158,330.8
-14.5151,133.7472,330.8
-14.4152,132.2306,330.8
-12.6145,134.0905,330.8
-32.8792,146.5537,330.8
-17.1891,142.6957,330.8
-13.0855,132.9207,330.8
-21.437,148.4007,330.8
-12.8406,141.9779,330.8
-27.1126,126.5001,330.8
-17.8054,145.4873,330.8
-30.2363,152.4285,330.8
-16.3319,144.6832,330.8
-28.9988,152.4972,330.8
-18.1496,144.7859,330.8
-16.9607,142.8976,330.8
-14.0003,130.8233,330.8
-16.5472,139.3703,330.8
-12.471,135.7502,330.8
-12.1278,132.9054,330.8
-14.1232,130.8379,330.8
-12.1242,141.814,330.8
-13.437,130.8132,330.8
-15.3606,135.2881,330.8
-15.465,135.2469,330.8
-14.1511,132.7322,330.8
-16.2733,135.9078,330.8
-15.4668,135.1025,330.8
-11.5088,132.7511,330.8
-28.8975,152.4013,330.8
-14.6086,141.6599,330.8
-15.4772,135.1189,330.8
-12.2184,134.307,330.8
-11.8076,142.4942,330.8
-22.443,150.6778,330.8
-11.9664,133.1664,330.8
-16.4606,123.9269,330.8
-29.8298,152.2514,330.8
-13.8765,132.8295,330.8
-13.8139,141.9765,330.7
-12.8684,132.5879,330.7
-29.9194,152.9815,330.7
-29.5841,152.8177,330.7
-11.4398,130.8987,330.7
-16.5916,141.7654,330.7
-16.3434,136.9715,330.7
-12.5001,131.2945,330.7
-14.4128,129.5747,330.7
-16.0166,142.5532,330.7
-15.2591,130.4836,330.7
-16.3626,136.6958,330.7
-27.6474,149.9258,330.7
-16.2276,136.4622,330.7
-14.1079,129.7449,330.7
-22.0745,119.229,330.7
-12.972,141.6949,330.7
-13.5886,130.3102,330.7
-16.578,124.2123,330.7
-12.7132,132.0961,330.7
-14.2086,130.0231,330.7
-12.4094,130.879,330.7
-12.9931,134.8294,330.7
-12.3142,134.1306,330.7
-27.002,150.0898,330.7
-25.6389,148.5535,330.7
-14.7174,135.0215,330.7
-12.4644,141.8583,330.7
-27.1096,126.4759,330.7
-16.4106,136.4875,330.7
-16.4345,136.4321,330.7
-13.3206,130.7482,330.7
-12.8328,142.9984,330.7
-12.7386,143.3707,330.7
-12.1114,134.4323,330.7
-29.0594,152.3789,330.7
-30.2216,152.6227,330.7
-29.7404,152.4801,330.7
-17.2001,145.1085,330.7
-12.5235,142.2688,330.7
-12.8023,142.0288,330.7
-14.5025,126.759,330.7
-16.2172,144.6734,330.7
-17.1781,125.3577,330.7
-11.2823,132.2287,330.7
-30.1008,152.1581,330.7
-30.2031,152.5508,330.7
-13.3629,130.7959,330.7
-13.2772,130.8793,330.7
-16.5487,139.3386,330.7
-16.3743,136.5418,330.7
-12.669,131.2847,330.7
-13.4092,130.7735,330.7
-12.1497,132.9116,330.7
-29.4913,115.236,330.7
-11.0301,142.3549,330.7
-29.7896,152.0654,330.7
-16.9661,125.1469,330.7
-11.426,132.2638,330.7
-13.5855,130.1031,330.7
-12.1842,135.9176,330.7
-29.7837,152.1578,330.7
-28.9176,152.3967,330.7
-14.3676,135.4362,330.7
-11.5943,132.9886,330.7
-11.3172,132.4534,330.7
-11.7457,142.4192,330.7
-16.503,123.9483,330.7
-31.0041,146.6019,330.7
-14.2777,143.5562,330.7
-30.6247,148.278,330.7
-14.2763,143.5836,330.7
-14.2794,134.9405,330.6
-15.1585,131.1992,330.6
-27.3634,148.3106,330.6
-15.3294,130.7688,330.6
-11.6966,130.4312,330.6
-14.6327,130.679,330.6
-15.6962,143.1104,330.6
-12.6582,130.8814,330.6
-15.1645,129.8444,330.6
-13.349,133.9669,330.6
-16.3078,136.9382,330.6
-12.4954,134.8714,330.6
-11.4357,130.8973,330.6
-32.9249,116.4651,330.6
-12.5811,132.3829,330.6
-12.2713,134.1659,330.6
-16.5269,141.8188,330.6
-16.3228,144.6731,330.6
-12.5093,131.308,330.6
-28.5513,149.841,330.6
-16.4361,136.7798,330.6
-12.2447,135.5097,330.6
-12.9349,141.7012,330.6
-12.9171,141.7341,330.6
-22.7616,150.4749,330.6
-15.5513,131.4796,330.6
-15.4232,135.5796,330.6
-30.0305,152.5832,330.6
-14.2484,129.9061,330.6
-12.3678,132.9805,330.6
-12.2771,134.6309,330.6
-17.2203,142.7074,330.6
-12.7792,143.3438,330.6
-17.3558,123.7542,330.6
-13.8922,129.8472,330.6
-13.2382,131.0314,330.6
-12.3073,135.5139,330.6
-15.4161,135.6263,330.6
-27.1002,126.5145,330.6
-12.8505,142.0043,330.6
-14.5304,126.6698,330.6
-25.9942,129.2285,330.6
-29.07,152.3701,330.6
-30.2824,152.2612,330.6
-14.0934,130.7777,330.6
-29.7554,152.4554,330.6
-29.0523,152.4284,330.6
-29.1088,152.099,330.6
-16.0867,144.3957,330.6
-12.2407,134.9035,330.6
-29.5756,153.2245,330.6
-13.7575,130.6422,330.6
-29.0675,152.486,330.6
-16.558,139.3402,330.6
-12.1569,132.905,330.6
-16.3602,136.5259,330.6
-13.9536,130.6833,330.6
-14.339,126.7355,330.6
-13.5731,132.2097,330.6
-15.1239,135.0592,330.6
-29.8109,152.0385,330.6
-11.1382,142.389,330.6
-13.5914,130.1262,330.6
-15.4572,135.1009,330.6
-14.1198,129.8301,330.6
-29.7293,152.0876,330.6
-26.3071,129.9031,330.6
-12.8444,130.4528,330.6
-12.0012,142.7319,330.6
-12.1495,133.0685,330.6
-22.4213,150.5631,330.6
-16.374,136.077,330.6
-18.2424,145.2371,330.6
-11.8363,142.4034,330.6
-14.1726,126.5569,330.6
-34.3016,144.0749,330.6
-17.188,143.3523,330.6
-16.5531,124.9003,330.6
-17.0543,143.2462,330.6
-15.9136,144.5532,330.6
-32.1798,116.0871,330.6
-20.7352,139.4743,330.6
-32.3648,116.0922,330.6
-15.4905,130.459,330.5
-12.3297,131.1546,330.5
-31.3054,152.5863,330.5
-29.069,152.6133,330.5
-14.3365,130.7058,330.5
-29.0879,152.6408,330.5
-15.2883,130.2544,330.5
-14.6958,131.5531,330.5
-15.4508,130.9254,330.5
-28.0238,148.1746,330.5
-14.7243,130.7955,330.5
-15.6744,130.6013,330.5
-12.6488,132.1535,330.5
-12.291,133.1348,330.5
-12.8823,131.9469,330.5
-22.6846,150.5538,330.5
-12.5133,131.3281,330.5
-11.4379,132.1002,330.5
-18.2434,145.2272,330.5
-14.21,129.7788,330.5
-29.3404,148.0412,330.5
-12.7383,143.3479,330.5
-16.4297,136.3732,330.5
-21.6853,135.4681,330.5
-13.2072,130.8572,330.5
-12.7887,141.9833,330.5
-12.2742,133.0946,330.5
-16.0287,136.6769,330.5
-19.4793,143.9576,330.5
-20.7432,139.4773,330.5
-12.1301,132.858,330.5
-12.4595,135.7249,330.5
-13.3154,130.916,330.5
-28.454,122.5374,330.5
-17.2536,125.4827,330.5
-12.2545,135.9087,330.5
-12.7568,130.5546,330.5
-14.3231,126.8349,330.5
-12.0171,142.7778,330.5
-16.3008,133.6638,330.5
-13.5489,132.2726,330.5
-11.5668,132.8167,330.5
-13.2999,132.3481,330.5
-22.4382,150.6798,330.5
-11.8074,142.2741,330.5
-32.3551,116.0979,330.5
-16.0897,136.6581,330.4
-20.811,119.4296,330.4
-14.0262,129.7932,330.4
-11.3751,130.7894,330.4
-11.377,130.7771,330.4
-28.9937,148.0204,330.4
-14.3411,130.6879,330.4
-16.3278,137.0451,330.4
-14.3448,130.7337,330.4
-15.6863,137.0413,330.4
-13.2411,142.6983,330.4
-16.6318,142.1429,330.4
-16.6582,136.847,330.4
-15.5731,131.4689,330.4
-16.4899,136.7515,330.4
-16.2228,136.9393,330.4
-14.1771,129.968,330.4
-11.2791,131.8786,330.4
-15.3962,135.5087,330.4
-16.6236,136.6839,330.4
-28.4706,150.8186,330.4
-16.6431,124.116,330.4
-13.0223,141.923,330.4
-14.5112,133.7825,330.4
-11.6982,130.1808,330.4
-17.1945,125.3459,330.4
-26.1627,151.0806,330.4
-12.8826,141.7959,330.4
-12.6229,136.5827,330.4
-12.1887,134.431,330.4
-14.2856,132.8459,330.4
-12.8008,132.0791,330.4
-15.45,135.6355,330.4
-13.0334,130.9191,330.4
-28.9907,152.2933,330.4
-29.0436,152.4765,330.4
-29.0996,152.3671,330.4
-13.2598,130.7072,330.4
-12.4047,134.8564,330.4
-29.5602,153.2934,330.4
-19.5397,144.019,330.4
-28.9687,152.4989,330.4
-19.5573,143.9712,330.4
-12.9174,136.0367,330.4
-12.2805,133.0966,330.4
-12.7107,143.1274,330.4
-11.8432,142.6659,330.4
-30.0692,152.37,330.4
-12.414,134.1395,330.4
-12.265,134.7521,330.4
-11.6182,133.0862,330.4
-12.1011,132.8488,330.4
-12.2409,132.8791,330.4
-12.0179,142.2756,330.4
-12.1765,135.9356,330.4
-11.5986,133.068,330.4
-11.655,130.8099,330.4
-13.6183,129.9859,330.4
-12.4077,134.7794,330.4
-17.6511,128.8188,330.4
-22.4539,150.6871,330.4
-11.3074,132.4282,330.4
-11.5757,132.8468,330.4
-12.6325,130.7438,330.4
-14.3235,143.6975,330.4
-17.1167,143.3094,330.4
-16.4633,124.1014,330.4
-20.5973,116.7862,330.4
-33.6286,115.7691,330.4
-15.9679,144.6283,330.4
-19.6403,146.2506,330.4
-15.2597,131.077,330.3
-16.2954,136.9226,330.3
-15.4875,142.3284,330.3
-14.6137,130.728,330.3
-15.4227,130.8353,330.3
-15.5522,130.6642,330.3
-15.6212,136.5253,330.3
-16.3001,136.9274,330.3
-12.9028,132.6127,330.3
-12.7346,132.5007,330.3
-15.2643,130.3163,330.3
-14.6382,131.4791,330.3
-14.6874,131.5552,330.3
-12.7817,132.9951,330.3
-12.7912,132.9296,330.3
-16.2729,136.9773,330.3
-15.6409,131.4872,330.3
-15.4933,141.8468,330.3
-15.9628,144.2836,330.3
-13.8816,130.0395,330.3
-12.9636,130.9401,330.3
-13.5773,130.3781,330.3
-31.6835,147.0603,330.3
-15.536,131.4713,330.3
-15.9718,142.3136,330.3
-16.2803,136.4854,330.3
-15.2238,134.432,330.3
-16.0581,144.3306,330.3
-16.3046,136.488,330.3
-16.3662,136.8044,330.3
-15.8038,130.2664,330.3
-15.5415,131.6004,330.3
-12.2428,134.0954,330.3
-16.4538,136.3635,330.3
-12.8214,141.9724,330.3
-12.2346,133.0333,330.3
-28.1077,153.1039,330.3
-32.8046,150.8915,330.3
-17.0716,142.9292,330.3
-12.6082,136.5833,330.3
-12.2145,136.8072,330.3
-19.5378,144.0015,330.3
-28.9654,152.2716,330.3
-11.2638,132.3386,330.3
-12.4595,133.9575,330.3
-12.4192,141.9394,330.3
-12.7264,136.3517,330.3
-11.6365,130.7871,330.3
-30.152,152.1073,330.3
-12.7737,135.7866,330.3
-11.0378,142.6369,330.3
-16.1438,136.6205,330.3
-16.1486,136.5906,330.3
-30.1696,152.5275,330.3
-14.397,126.959,330.3
-26.1572,153.0316,330.3
-25.9501,128.4241,330.3
-12.0154,142.7009,330.3
-16.3829,133.798,330.3
-13.1167,141.7859,330.3
-17.1815,143.2858,330.3
-12.5366,130.6476,330.3
-14.3334,143.6334,330.3
-14.3747,144.322,330.3
-34.2258,142.2935,330.3
-16.5506,123.9663,330.3
-27.8906,152.2586,330.3
-15.3909,142.1783,330.2
-12.3603,134.752,330.2
-13.3637,132.0675,330.2
-16.0639,136.2965,330.2
-15.5316,130.533,330.2
-12.8379,131.6,330.2
-11.5365,130.8922,330.2
-11.3564,130.9411,330.2
-28.2489,149.9438,330.2
-16.3346,136.9384,330.2
-13.251,142.6749,330.2
-14.0646,130.6937,330.2
-15.5783,130.6899,330.2
-16.2393,144.6228,330.2
-16.8811,123.1119,330.2
-16.5902,141.7757,330.2
-16.4971,141.6895,330.2
-16.685,136.8056,330.2
-16.2481,136.9675,330.2
-13.3842,135.5889,330.2
-14.2231,132.6699,330.2
-14.8596,130.7742,330.2
-17,122.446,330.2
-32.5768,146.897,330.2
-16.8295,142.1719,330.2
-12.9238,135.3391,330.2
-12.9428,130.9546,330.2
-16.6178,136.7434,330.2
-27.5878,149.054,330.2
-22.5261,150.3583,330.2
-12.6783,132.1232,330.2
-12.2525,134.6021,330.2
-13.5715,130.3007,330.2
-15.59,131.5148,330.2
-12.9782,141.6965,330.2
-15.2185,144.6656,330.2
-12.2562,134.1275,330.2
-16.9537,142.681,330.2
-12.1194,135.6046,330.2
-25.9093,150.8495,330.2
-25.904,150.8286,330.2
-13.2191,130.8421,330.2
-29.1012,152.0346,330.2
-18.136,144.6542,330.2
-22.7769,150.6637,330.2
-12.5154,134.1619,330.2
-14.0015,143.1385,330.2
-12.2551,133.1086,330.2
-15.4248,135.3526,330.2
-12.4822,133.9627,330.2
-29.826,152.0603,330.2
-29.0564,152.5138,330.2
-14.0646,129.7961,330.2
-12.1908,133.0397,330.2
-12.784,142.072,330.2
-15.3847,144.1861,330.2
-14.2847,143.4693,330.2
-13.4076,130.869,330.2
-29.7152,152.1161,330.2
-29.7058,152.114,330.2
-14.1944,130.0453,330.2
-11.9906,142.7785,330.2
-26.6091,146.985,330.2
-12.5691,130.7192,330.2
-15.9617,144.5308,330.2
-17.1009,143.2698,330.2
-15.5447,135.0789,330.2
-11.8187,142.2648,330.2
-32.3741,116.1112,330.2
-18.2792,142.4893,330.2
-13.3058,141.9956,330.2
-13.2105,131.913,330.1
-12.3396,131.092,330.1
-11.3977,130.7804,330.1
-14.4942,131.6652,330.1
-16.3276,137.0403,330.1
-16.3345,136.9288,330.1
-15.4895,130.8307,330.1
-15.2759,130.3419,330.1
-16.8751,123.0698,330.1
-13.7337,130.588,330.1
-11.5283,132.637,330.1
-13.0229,132.9899,330.1
-16.6313,136.8009,330.1
-12.6553,132.6924,330.1
-12.8838,130.7549,330.1
-14.8033,130.7709,330.1
-12.6381,132.1453,330.1
-15.6019,131.5181,330.1
-16.3967,136.7062,330.1
-13.4377,143.0327,330.1
-12.6407,132.1395,330.1
-17.0155,122.6551,330.1
-12.4459,131.2057,330.1
-16.5401,136.7133,330.1
-19.1233,138.4112,330.1
-15.424,135.4996,330.1
-26.3476,150.7486,330.1
-12.3747,134.0115,330.1
-29.3228,149.7881,330.1
-16.5368,136.8864,330.1
-11.3053,130.4797,330.1
-16.4241,136.8215,330.1
-26.148,125.5026,330.1
-16.941,128.1344,330.1
-29.2741,148.3469,330.1
-13.0351,143.027,330.1
-32.5581,145.9616,330.1
-13.4094,141.9583,330.1
-11.8173,132.7745,330.1
-22.7724,150.652,330.1
-12.2486,133.5252,330.1
-11.6441,132.7967,330.1
-28.9773,152.3171,330.1
-13.1333,141.8727,330.1
-22.5901,149.4141,330.1
-17.1003,125.2066,330.1
-12.2986,134.9336,330.1
-29.0485,152.2742,330.1
-13.6013,130.0683,330.1
-15.7861,142.2209,330.1
-28.9426,152.3347,330.1
-16.4088,136.5673,330.1
-11.6665,130.7872,330.1
-11.3386,132.2585,330.1
-26.3156,129.9312,330.1
-16.8083,138.5676,330.1
-13.6905,134.3558,330.1
-26.3453,130.1729,330.1
-21.1202,147.6992,330.1
-14.505,144.3416,330.1
-27.341,152.2021,330.1
-11.709,142.5425,330.1
-26.8175,147.7739,330.1
-15.9498,144.5288,330.1
-12.3047,134.0834,330.1
-13.9266,132.8233,330.1
-29.7826,152.2206,330.1
-16.4698,123.9817,330.1
-13.3606,132.4063,330.1
-17.1866,143.3425,330.1
-11.7477,142.4672,330.1
-11.8502,142.2717,330.1
-12.3872,141.8174,330.1
-28.7806,148.1626,330.1
-16.0625,136.4015,330.1
-12.7333,135.894,330.1
-14.2632,130.7263,330
-14.1912,130.7149,330
-15.5225,130.6007,330
-12.4739,131.2547,330
-36.3607,149.4297,330
-26.4266,149.9235,330
-14.09,130.6823,330
-14.6073,131.5379,330
-16.9535,123.0687,330
-17.9449,122.2213,330
-29.1454,152.9632,330
-12.2846,131.1486,330
-15.7063,137.0487,330
-16.9711,123.0666,330
-14.6571,131.5422,330
-12.5064,131.2799,330
-14.7013,131.6127,330
-14.705,131.6359,330
-15.0577,129.7258,330
-15.2887,130.2723,330
-11.4187,130.7522,330
-13.8297,129.8267,330
-15.0631,130.7111,330
-16.8412,142.2529,330
-13.1312,130.186,330
-16.3806,136.7717,330
-16.2384,136.4789,330
-30.8615,148.1781,330
-14.6592,135.0575,330
-13.8493,134.3954,330
-16.877,142.5086,330
-17.1764,142.6658,330
-12.5522,135.2932,330
-16.0526,136.8385,330
-11.2525,132.2388,330
-12.5078,134.1319,330
-16.6193,136.8479,330
-27.3074,148.4883,330
-16.0068,136.3296,330
-12.1177,134.4594,330
-13.1419,142.9079,330
-11.7954,132.7847,330
-12.1968,134.3678,330
-26.2091,149.1131,330
-16.0682,144.4132,330
-12.6767,142.3222,330
-14.4977,126.7605,330
-29.7101,152.4383,330
-29.0866,152.384,330
